0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
4.368609082228708,5.676626625042461,4.484422695160095,4.163873686224,6.068789775451723,3.440129465855337,5.413817255708489,5.398420293772486,3.9769466060867638,4.492263911175079,4.822467008337163,4.257562913840147,3.1418467168021587,5.368015971544888,3.903550642493917
3.0709321918463433,4.092079484050949,3.285111878152323,3.1522319088027215,4.488545308612047,3.515926583731236,4.0736946801808935,4.4917331687721616,3.166567708087443,3.193687094178679,3.448777819414267,4.8156469795373145,2.612351928632111,3.9945119762266756,3.5186407515718288
3.671744730735522,4.941274641970626,3.6060500137686082,3.443451878596721,5.349964379132278,2.764016959065231,4.516817659742549,4.404383554666296,3.1197196894078267,3.867910426518693,4.361955125781788,3.651879063228888,2.452504925111692,4.600068285871218,3.0328349899179705
4.167571530760622,5.51809499736487,3.8529830511942187,3.719609628904202,5.91625916457916,2.1468332031517576,4.758135210441135,4.163329180855192,3.1270282122597686,4.413926047188594,5.08894023863314,2.418473984724432,2.6333407001975315,4.9998313784484285,2.6074722068274
2.5969132035628424,3.492601609877155,2.767799810127815,2.740341221158453,3.824048361880219,3.42104699549366,3.504574722270301,4.014505082268265,2.7985902353706607,2.729233436580322,3.0104006615531835,4.832117376216141,2.5500538729463202,3.4808681753758424,3.3153598495925523
