0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
4.1305154028055835,5.450139280093504,5.22183534945519,5.255135720686743,5.902388257540823,3.450319740032956,4.743214347381804,5.101065958459666,4.615969163464775,6.645206646876464,4.471448602406309,2.9220548689660943,3.811843353070843,4.690609535933548,3.036445213390901
3.170539770144785,4.265318657735844,3.353016976053705,3.8514359899660766,4.1385502806150045,2.905418346739673,2.968777322919772,4.44517148827446,3.080485791109359,4.792485197160877,3.374175076059206,3.0510356982529827,2.7543215989112952,3.2558646822563824,2.4589272105365385
3.295352344447241,4.536508322426683,4.51557384643579,4.367042153256084,5.33182758547607,2.5915550624990358,3.9445977750761285,4.1972776789065165,3.76272890055319,5.900273757442861,3.643407568306927,2.24215551563995,3.401869327352865,4.145554065149861,2.1996986299744
3.3743845552606735,4.557303479669867,5.276234303743445,4.610824062072461,6.111593481302968,2.421349769407302,4.591601510231142,3.8288388275710274,4.188613416436165,6.54481080969081,3.7928043616106994,1.6749974218050645,4.0270530715749215,4.77477945510098,2.2189688383524744
2.922184700093964,3.848577471563371,2.7513513719281657,3.4029723379338828,3.592037270922603,2.7958370380217654,2.3723026324364938,4.224458071327925,2.5793770991219294,4.2061190116571705,2.990344202912673,3.140417786849466,2.6905721541262513,2.897239529036315,2.368352862563571
